gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,modo,componente,tamanho_componente,origem,posicao_ranking,relacionado,vizinhos_no_corpus,ligacoes_possiveis_no_corpus
tzinfo,lib/tzinfo/country_timezone.rb,d5893c99bbcd,date and time processing,3.8,6,0,50,0.0,0,0.0,6,2,6,1.0,isolado,tzinfo#1,15,grupo,,True,1,2
tzinfo,lib/tzinfo/data_source.rb,d5893c99bbcd,date and time processing,7.2,21,13,39,0.0,1,0.0,23,4,19,0.826,isolado,tzinfo#1,15,grupo,,True,4,4
tzinfo,lib/tzinfo/data_sources/ruby_data_source.rb,d5893c99bbcd,date and time processing,7.6,31,0,22,0.0,1,11.1,9,4,7,0.778,isolado,tzinfo#1,15,grupo,,True,1,1
tzinfo,lib/tzinfo/data_sources/transitions_data_timezone_info.rb,d5893c99bbcd,date and time processing,18.1,39,0,100,0.0,2,0.0,7,3,7,1.0,isolado,tzinfo#6,1,diversidade,252,False,0,1
tzinfo,lib/tzinfo/data_sources/zoneinfo_data_source.rb,d5893c99bbcd,date and time processing,14.7,107,26,42,0.0,1,0.0,19,5,15,0.789,isolado,tzinfo#1,15,grupo,,True,1,5
tzinfo,lib/tzinfo/data_timezone.rb,d5893c99bbcd,date and time processing,6,11,0,75,0.0,2,0.0,4,2,4,1.0,isolado,tzinfo#1,15,grupo,,True,2,4
tzinfo,lib/tzinfo/info_timezone.rb,d5893c99bbcd,date and time processing,3.3,4,0,33,0.0,1,0.0,3,2,3,1.0,isolado,tzinfo#1,15,grupo,,True,1,1
tzinfo,lib/tzinfo/linked_timezone.rb,d5893c99bbcd,date and time processing,3.2,4,0,100,0.0,2,0.0,5,2,5,1.0,isolado,tzinfo#1,15,grupo,,True,1,3
tzinfo,lib/tzinfo/timestamp.rb,d5893c99bbcd,date and time processing,9.3,47,35,81,0.5,0,11.5,26,2,26,1.0,isolado,tzinfo#1,15,grupo,435,True,5,6
tzinfo,lib/tzinfo/timestamp_with_offset.rb,d5893c99bbcd,date and time processing,6.8,8,25,50,0.5,1,0.0,4,2,4,1.0,isolado,tzinfo#1,15,grupo,71,True,4,4
tzinfo,lib/tzinfo/timezone.rb,d5893c99bbcd,date and time processing,5.5,36,31,33,0.17,1,0.0,48,6,45,0.938,isolado,tzinfo#1,15,grupo,,True,7,8
tzinfo,lib/tzinfo/timezone_period.rb,d5893c99bbcd,date and time processing,3.1,4,0,47,0.0,0,0.0,15,2,14,0.933,isolado,tzinfo#1,15,grupo,,True,1,1
tzinfo,lib/tzinfo/timezone_proxy.rb,d5893c99bbcd,date and time processing,4.3,13,11,56,0.0,1,0.0,9,2,9,1.0,isolado,tzinfo#1,15,grupo,,True,1,3
tzinfo,lib/tzinfo/timezone_transition.rb,d5893c99bbcd,date and time processing,3.5,5,0,50,0.0,0,0.0,6,2,5,0.833,isolado,tzinfo#1,15,grupo,,True,1,1
tzinfo,lib/tzinfo/transition_rule.rb,d5893c99bbcd,date and time processing,4.2,18,0,69,0.0,2,0.0,32,8,20,0.625,isolado,tzinfo#1,15,grupo,,True,2,2
vcr,lib/vcr/cassette/serializers/syck.rb,5dcacdf69bd6,testing,6.5,11,0,0,0.75,0,0.0,4,4,4,1.0,isolado,vcr#10,1,diversidade,15,False,0,0
vcr,lib/vcr/util/hooks.rb,5dcacdf69bd6,testing,5.6,10,14,100,1.33,0,71.4,7,3,7,1.0,isolado,vcr#0,9,diversidade,137,False,0,0
vcr,lib/vcr/version.rb,5dcacdf69bd6,testing,7,23,80,100,1.0,0,0.0,5,1,3,0.6,isolado,vcr#17,1,diversidade,201,False,0,0
virtus,lib/virtus.rb,9e4f56fe8259,core extensions,4.4,12,74,53,0.0,1,5.3,19,2,17,0.895,isolado,virtus#0,11,grupo,,True,3,4
virtus,lib/virtus/attribute.rb,9e4f56fe8259,core extensions,3.5,7,29,53,2.0,0,0.0,17,2,14,0.824,isolado,virtus#0,11,grupo,,True,4,5
virtus,lib/virtus/attribute/accessor.rb,9e4f56fe8259,core extensions,3.4,6,14,100,0.0,0,57.1,7,3,6,0.857,isolado,virtus#1,1,diversidade,162,False,0,1
virtus,lib/virtus/attribute/builder.rb,9e4f56fe8259,core extensions,6.3,17,11,72,0.0,0,11.1,18,5,17,0.944,isolado,virtus#0,11,grupo,,True,3,4
virtus,lib/virtus/attribute/collection.rb,9e4f56fe8259,core extensions,6,16,55,91,0.0,1,0.0,11,3,11,1.0,isolado,virtus#0,11,grupo,,True,2,4
virtus,lib/virtus/attribute/default_value.rb,9e4f56fe8259,core extensions,3.3,4,33,33,0.67,0,0.0,3,3,3,1.0,isolado,virtus#0,11,grupo,403,True,1,1
virtus,lib/virtus/attribute/embedded_value.rb,9e4f56fe8259,core extensions,5.8,9,60,100,0.0,1,0.0,5,5,4,0.8,isolado,virtus#0,11,grupo,,True,3,3
virtus,lib/virtus/attribute/hash.rb,9e4f56fe8259,core extensions,6.8,25,58,75,0.0,1,0.0,12,3,11,0.917,isolado,virtus#0,11,grupo,,True,2,5
virtus,lib/virtus/attribute_set.rb,9e4f56fe8259,core extensions,4.7,8,6,94,0.5,1,44.4,18,2,18,1.0,isolado,virtus#0,11,grupo,,True,2,8
virtus,lib/virtus/class_inclusions.rb,9e4f56fe8259,core extensions,4.7,8,33,33,1.33,0,133.3,3,3,3,1.0,isolado,virtus#6,1,diversidade,44,False,0,0
virtus,lib/virtus/class_methods.rb,9e4f56fe8259,core extensions,4,5,17,83,1.5,0,33.3,6,2,6,1.0,isolado,virtus#0,11,grupo,,True,1,1
virtus,lib/virtus/extensions.rb,9e4f56fe8259,core extensions,5.5,8,33,83,1.33,0,16.7,6,3,6,1.0,isolado,virtus#0,11,grupo,416,True,2,2
virtus,lib/virtus/value_object.rb,9e4f56fe8259,core extensions,6.2,11,17,67,1.0,0,16.7,6,5,6,1.0,isolado,virtus#0,11,grupo,,True,1,2
wisper,lib/wisper.rb,4569343e353e,business logic,3.9,7,100,14,0.0,0,0.0,7,1,7,1.0,isolado,wisper#0,5,diversidade,192,True,1,1
wisper,lib/wisper/broadcasters/logger_broadcaster.rb,4569343e353e,business logic,5.4,8,0,80,0.0,0,20.0,5,3,5,1.0,isolado,wisper#1,1,diversidade,245,False,0,0
wisper,lib/wisper/global_listeners.rb,4569343e353e,business logic,3.9,8,42,83,0.5,0,0.0,12,2,12,1.0,isolado,wisper#0,5,diversidade,87,True,1,1
zeitwerk,lib/zeitwerk/cref.rb,607973fc0bd8,code loaders,3.4,5,0,89,1.0,0,33.3,9,1,9,1.0,isolado,zeitwerk#0,1,diversidade,62,False,0,2
zeitwerk,lib/zeitwerk/gem_loader.rb,607973fc0bd8,code loaders,11.2,25,25,50,0.5,1,0.0,4,2,4,1.0,isolado,zeitwerk#2,4,grupo,,True,2,3
zeitwerk,lib/zeitwerk/loader.rb,607973fc0bd8,code loaders,13.4,67,16,81,3.5,0,3.2,31,2,31,1.0,isolado,zeitwerk#2,4,grupo,286,True,2,4
zeitwerk,lib/zeitwerk/loader/config.rb,607973fc0bd8,code loaders,7.2,18,0,85,2.0,0,0.0,27,1,26,0.963,isolado,zeitwerk#2,4,grupo,,True,2,3
zeitwerk,lib/zeitwerk/loader/eager_load.rb,607973fc0bd8,code loaders,32.5,41,0,100,0.0,0,66.7,6,1,6,1.0,isolado,zeitwerk#5,1,diversidade,174,False,0,1
zeitwerk,lib/zeitwerk/loader/file_system.rb,607973fc0bd8,code loaders,11.3,31,0,67,0.0,0,0.0,12,1,12,1.0,isolado,zeitwerk#6,1,diversidade,170,False,0,5
zeitwerk,lib/zeitwerk/registry.rb,607973fc0bd8,code loaders,9.7,23,100,67,0.0,0,0.0,3,2,3,1.0,isolado,zeitwerk#2,4,grupo,176,True,2,2
